MANCODIGO,SITP_Count
002432048,43
002432055,46
002443010,67
002558025,63
002504053,56
002513016,63
002429020,60
002429022,62
002203013,35
001421048,63
001421054,60
001421055,59
002564071,43
002564072,41
002431064,38
002439061,50
002517090,69
204129020,30
002561037,62
002540091,66
002450011,66
002595058,7
002515010,61
002515020,67
002515021,63
002515034,62
002554012,65
002515035,63
002515037,67
002515019,65
002515039,64
002539015,74
002504048,54
002435046,40
002423072,58
002415098,50
002429019,59
002429072,57
002557014,41
002557015,45
002564040,36
002568025,39
002460053,62
002554094,59
002461091,56
002446018,40
002445086,38
002557078,36
002435037,46
002513002,52
002513027,64
002517060,70
004563013,47
002552060,59
002580056,50
002434049,59
002418048,63
002539056,73
002445007,41
002595046,7
002595045,7
002415044,74
002415057,49
002448024,53
002595044,7
002429004,57
002559025,67
002429081,71
001421080,54
002205035,59
001423035,43
001422015,64
001422016,65
001422017,65
001422022,63
001422029,61
002573011,54
002573016,54
002516033,51
002573020,56
002573074,51
002412058,44
002446024,47
002530002,42
002417038,96
002549053,60
002429063,51
002549052,57
002446032,30
002554060,66
002433040,60
002573091,50
002437046,55
002418083,54
002554053,63
002415007,48
002415002,44
002531049,57
002531077,51
002531092,53
002531093,57
002531094,54
002531019,53
002449037,44
002553042,69
002553084,73
002545025,58
002513099,69
002517074,75
002552065,59
002515041,59
002515042,63
002518005,46
002540036,78
002424042,69
002427029,76
002580060,46
002580059,46
002539078,75
002448001,53
002515009,60
002539022,63
002549047,63
002552005,43
002552059,59
002448025,53
002461043,56
002439083,49
002423045,54
002557047,52
002517063,67
002437038,52
002418041,63
002418043,64
002420004,35
002461057,58
002569009,25
002595084,5
002461019,56
002517098,65
002558051,67
002544056,44
002544057,42
002429057,51
002530081,65
002530073,59
204304040,5
002438018,34
002581070,24
002436022,55
002420039,33
002412087,48
002445043,42
002437009,55
002432024,45
002520033,44
002513084,84
002431030,43
002534059,21
002513044,58
002513088,86
002424047,65
002424048,65
002429028,59
002429031,57
002582030,63
002573015,60
002582031,63
002582033,58
002568062,50
002504040,70
002436053,50
002412090,58
002517085,69
002504063,50
002432019,47
002568061,35
002568033,32
002568039,24
002557042,44
002450020,61
002450012,69
002412099,54
002456016,73
002552066,62
002552076,56
002553055,71
002560015,72
002513060,62
002552071,59
002443017,71
002557050,36
002412005,49
002557032,50
002515050,47
002438075,36
002439035,48
002557036,47
002517066,67
002415043,47
002415047,48
002422003,47
002545008,50
002532007,59
002436036,54
002565035,26
002561045,56
002561048,52
002435028,46
002568049,37
002451049,53
002451050,50
002451051,50
002455001,61
002568042,31
002451053,43
002428021,42
002514045,36
002533035,61
002582009,69
002442070,38
002440010,44
002533037,54
002595008,5
002420058,35
002517043,65
002437064,59
002418090,55
002539081,69
002570055,43
002535090,50
001414029,45
001435090,61
001435092,59
001402022,52
001402026,49
001418068,53
001429013,49
001422039,50
001429014,48
001432076,41
001432078,41
001429087,55
002442026,40
002450015,70
002427058,71
002427060,75
002427061,74
004563018,54
002427024,78
002427062,66
002595055,7
002513001,50
002552026,52
002434033,56
002449039,43
002568030,32
002539036,62
002569043,38
002557071,29
002532017,62
002513004,53
002435005,44
002521066,68
002521094,67
002521007,73
002415017,54
002415027,48
002545026,53
002545031,50
002456035,70
002570074,44
002570048,40
002570033,38
002445056,48
002415080,49
002574057,76
002428009,57
002558007,47
002513077,75
002553048,75
002533046,43
002415014,58
002517079,62
002437072,56
002504002,73
002580037,46
002429005,59
002201028,51
002201029,52
001419034,49
001421016,67
002305037,53
002305032,51
001418024,46
002439028,44
002437006,55
002595073,7
002445030,26
002532022,47
002552078,51
002578094,44
002547005,51
002504023,78
002516040,50
002517054,69
002442024,41
002426022,13
002461011,61
002430087,49
002514024,56
002434012,63
002573075,51
002573092,49
002573099,59
002434056,58
002424021,61
002569082,32
002424002,59
002424003,63
002523054,60
002424007,58
002560061,81
002424008,57
002424012,54
002433056,51
002557018,34
002438074,36
002561010,43
002422002,52
002415023,50
002574020,68
002574021,65
002552088,61
002574071,64
002415034,48
002415045,47
002559024,66
002437066,54
002436068,59
002518011,50
204129002,27
002568040,31
002442067,38
002579024,50
002456026,64
002423044,58
002540048,85
002531097,58
002423076,61
002580016,39
002432007,53
002557077,37
002557081,44
002557022,48
002552094,55
002534002,45
002564067,60
002534004,42
002428035,32
002557082,46
002420027,40
002420001,38
002595078,7
002441036,32
002546027,68
002517089,70
002569035,42
002445088,40
002554087,81
002569020,33
002437020,57
002515045,57
002432015,49
002449033,31
002514049,39
002565007,27
002553027,73
002565020,30
002429052,69
002435066,43
002441001,35
002441069,41
002441070,40
002424025,66
002424026,64
002424028,55
002424032,65
002442013,26
002554056,69
002432088,40
002435035,41
002546034,75
002552090,57
002517023,67
002422023,48
002428019,53
002540045,81
002414032,48
002436055,62
002547092,55
001428067,44
001423090,46
002434015,56
002414033,50
002412021,41
002554022,85
002559005,64
002417023,65
002415086,48
002451054,50
002516026,45
002540069,79
002523039,58
002540021,77
002516041,49
002418074,61
002418079,57
002437044,52
002461079,56
002438084,62
002460037,59
002418054,58
002517088,70
002549066,66
002442072,40
002584081,19
002427064,71
002516034,48
002415091,49
002415053,50
002439046,47
002460094,58
002435012,44
002439087,49
002569071,29
002446043,47
002441092,39
002441072,41
002530047,47
002539060,75
002435069,61
002582032,63
002582037,61
002582026,56
001403008,36
002304008,56
002305005,41
002305041,49
001423016,58
001402082,34
002510090,61
001417041,50
002517024,61
001418028,51
001412039,37
001435084,53
001416023,60
001421077,54
001413034,52
001404020,58
001416027,62
002204039,41
002204053,39
002428084,48
002515052,44
002434004,59
002513094,84
002530010,55
002574030,68
002530057,67
002435006,44
002549043,64
002560038,79
002553034,73
002553060,63
002539003,77
002560057,78
204304035,5
204304036,5
204304037,5
204304038,5
204304039,5
204304041,5
002428056,51
002428055,51
002574061,71
002539071,61
002433020,52
002445004,46
002438026,39
002445039,34
002545098,61
002428038,40
002554059,66
002414097,55
002415077,46
002415078,50
002517001,47
002415013,58
002421001,84
002530058,64
002530033,64
002423065,56
002445061,43
002429023,62
002574004,75
002560040,73
002557088,51
002546092,63
002546094,60
002547006,52
002547084,50
002568017,47
002547088,58
002431001,36
002565054,30
002595016,7
002595082,7
002595077,7
002546090,86
002449028,30
002514054,38
002504017,71
002513023,65
002574046,71
002432016,51
002442038,37
002573072,52
001108026,64
001108023,68
001107008,65
001108020,65
002438013,34
002442052,35
002578030,38
002412032,57
002540037,79
002438041,52
002424043,67
002523038,60
002595066,7
002513015,63
002534071,22
002521087,61
002570049,43
002436035,58
002502016,66
002437007,60
002531009,56
004563016,51
002433043,56
002415068,49
002415016,57
002568007,51
002415039,46
002434050,61
002530068,59
002578065,57
002553052,69
002516013,33
002532016,65
002570054,42
002449040,45
002461020,56
002461021,56
002461077,57
002426021,15
002568045,30
002445033,28
002544062,48
002419010,59
002414091,53
002546036,76
002546053,68
002517075,73
002532025,47
002414052,54
002437039,52
002569085,42
002565039,38
002521075,62
002557037,42
002418091,55
002523051,59
002560014,72
002418088,50
002546076,80
002558061,66
002437043,57
002434045,58
002580092,35
002513030,53
002546046,72
002449038,43
002540027,73
002429034,56
002523019,52
002504014,81
002443078,74
002533033,47
002539009,77
002539082,71
002568064,43
002412001,54
002534003,38
002540003,69
002547086,63
002205004,59
002430073,59
002456084,73
002456036,71
002456030,69
002517049,67
002568050,38
002574069,75
002432025,45
001431065,52
002308021,53
002203004,37
001414020,49
001410061,45
001427083,39
001431001,50
001426039,46
001402057,38
002434044,59
002461092,61
002553007,66
002513093,85
002558030,63
002554029,78
002539008,77
002514055,35
002514048,40
002546068,74
002552037,75
002580042,50
002573085,57
002445060,45
002544024,56
002424006,60
204304042,5
204304043,5
002430070,51
002412048,36
002539093,69
002587072,70
002560033,68
002461003,59
002461007,56
002461009,57
002461017,56
002438014,38
002515012,59
002517073,72
002449070,23
002579010,58
002579028,55
002439073,46
002502003,58
002415081,51
002441052,45
002415006,46
002415011,56
002574003,75
001410039,44
002307010,48
001404035,44
002566059,46
001435074,64
001435077,60
001435079,58
001435082,58
002303026,54
001412077,41
001429003,53
002565045,38
002441097,44
002441098,43
002574050,73
002436072,57
002557098,44
002446050,46
002451016,56
002442021,37
001401037,55
001410043,49
002442005,23
002546012,83
002514020,44
002412072,50
002517065,64
002424005,63
002568024,35
002436023,57
002513013,60
002435055,38
002580063,48
002442053,37
002595063,7
002448014,59
002549082,57
002433036,58
002557051,35
002423078,45
002515040,63
002549064,67
002433016,58
002546025,69
002415056,48
002531010,55
002531011,56
002531012,57
002531013,54
002531017,54
002569012,29
002437019,57
002436043,58
002435019,42
002570085,44
002544025,55
002574010,81
002547062,52
002549038,58
002412094,58
002416030,51
002429033,58
002427055,69
002456093,79
002560029,67
002517072,67
002461027,55
002438020,36
002428001,47
002429066,51
002441051,43
002414083,55
002595087,7
002429067,53
002428020,38
002429039,56
002433018,57
002442019,37
002417003,70
002417005,67
002417008,67
002417010,70
002417012,69
002540011,81
002561024,33
002446022,45
002516021,45
002433021,60
002513049,65
002553059,63
002539023,62
002570039,31
002437088,57
002546089,69
002520022,35
002520023,34
002520056,35
002547091,57
002461012,61
002424013,49
002424018,57
002424019,59
002424022,61
002424023,65
002424016,52
002595092,7
002516001,31
002516005,29
002553009,68
002442051,39
002436064,58
002435045,41
002553029,70
002523023,54
002557079,41
002442040,34
002504032,78
002415001,49
002544028,55
002544060,56
002429002,54
002449066,23
002570014,47
002552057,56
002435017,39
002448003,51
002570069,40
002573021,56
002460006,56
002461024,54
002552080,51
002553015,70
002553019,68
002553025,73
002442037,38
002570056,40
002570075,43
002540062,85
002433026,59
002423071,59
002553074,70
002434051,60
002426063,20
002546003,72
002461031,57
002461045,59
002461056,60
002461010,58
002437045,53
002427006,66
002552095,61
002438044,54
002439014,44
002442075,33
002445077,22
002433061,51
002412076,55
002415021,50
002418047,64
002442074,34
002568057,25
002429035,58
002427004,74
002427013,76
002427014,75
002554080,85
002518053,66
002304012,51
002305016,41
001428019,39
001413022,47
002303039,51
002531018,60
002531030,59
002531036,57
002540033,78
002431081,35
002426024,13
002540001,74
002574009,75
002504058,51
002574014,74
002574017,69
002580065,47
002574054,71
002574029,67
002517062,71
002553067,66
002554076,84
002415033,46
002429021,61
002568012,42
002579025,51
002445025,28
002515013,61
002418065,62
002554005,61
002435039,46
002517042,61
004563017,59
002546035,75
002558049,67
002438006,34
002515030,63
002426010,20
002515098,49
002534009,44
002562011,25
002456056,53
002436040,57
002582036,65
002565048,32
002437052,55
002416031,52
002437058,57
002517046,64
002429001,53
002442009,25
002428016,56
002415074,53
002553047,72
002442045,27
002517012,57
002532020,52
002574024,70
002574025,70
002574028,67
002554051,69
002426095,21
002554077,83
002445040,34
002530004,44
002433038,58
002557026,50
001435089,50
001421004,62
001416020,68
001418011,58
002426070,35
002442018,33
002446021,44
002552022,55
002552027,64
002523052,59
002412069,38
002412035,34
002412065,34
002565059,29
002554052,65
002513089,86
002539099,71
002564042,36
002570086,45
204128020,37
002415051,45
002415052,47
002415083,47
002568031,31
002540047,85
002451056,53
204104011,1
002460038,58
002460039,57
002460040,56
002461015,57
002552072,62
002461040,56
002424020,60
002433025,59
002513032,59
002553066,62
002568035,28
002534055,18
002565047,34
002531038,56
002579002,66
002579003,57
002442088,35
002579017,56
002418037,67
002557070,29
002570016,46
002530042,67
002552073,63
002461026,54
002461029,54
002461028,55
002461067,55
002461074,56
002461081,58
002580010,33
002433013,62
002583089,57
004563021,59
002568043,32
002568044,31
002568073,33
002427017,69
002568023,44
002546030,57
002540095,73
002546037,75
002540084,74
002546075,84
002437017,59
002424051,55
002448021,60
002433035,58
002532004,51
002444006,46
002553056,70
002580011,35
002441040,40
002423040,52
002424001,61
002434037,54
002431094,29
002436005,40
002580021,47
002580039,48
002559076,63
002559077,59
002558044,66
002516049,29
002582027,58
002443081,71
002443083,71
002429083,70
002443004,67
002456023,62
002439066,46
002446029,32
002539084,78
002531040,54
002531046,56
002445020,32
002415055,50
002553028,72
002431039,44
002564035,49
002564057,46
002518027,57
002446014,33
002422030,48
002422022,68
002517029,63
002560030,71
002433053,53
002534001,45
002578028,44
002518007,46
002539083,80
002568019,43
002568068,44
002439081,48
002461076,56
002574087,74
002568081,56
002569028,24
002434029,60
002565076,32
002568053,45
002428007,55
002544019,55
002436028,57
002557097,44
002557099,41
002438029,48
002438056,50
002570068,43
002444039,41
002440061,43
002554031,78
002584047,14
002513010,65
002444048,42
002444049,45
002595064,7
002445011,43
002523015,57
002513097,54
002418053,58
002552019,58
002429071,55
002517028,60
002412079,55
002412080,55
002415020,52
002561020,39
002549027,41
002569079,30
001429086,74
001412008,38
001420039,48
001431072,51
001412095,37
001435031,50
002566005,59
002305023,61
001410032,39
002535078,66
001435086,53
002417016,72
002437002,59
002546088,70
002513053,71
002557038,43
002553046,71
002558005,42
002427019,70
002515038,69
002515043,61
002515044,57
002415028,49
002429024,65
002415019,46
002517064,67
002540041,86
002415025,59
002415064,48
002531078,54
002531091,54
002531048,59
002544063,40
002423077,55
002552053,45
002552010,48
002552041,59
002534014,49
002546009,65
002412012,35
002517021,49
002557074,38
002557084,55
002552018,54
002559030,59
002445050,49
002518033,60
002518040,58
002518031,58
002415082,52
002415012,56
002540042,85
002434052,57
002461038,59
002428097,48
002521046,60
002578069,47
002450081,59
002437093,59
002552006,53
002431093,32
002573073,50
002573077,55
002573078,47
002445073,30
002573096,51
002437032,54
002573097,55
002573080,54
002587014,67
002424049,67
002424053,51
002309003,41
002309022,42
009210023,31
004309041,44
004309036,45
004309033,56
004204021,43
002309008,46
002309013,46
208125044,24
208125051,30
208125093,25
004574001,72
004105063,58
002540082,75
002552012,63
002437060,56
002546067,60
002554058,68
002442007,24
002573089,50
002517053,70
002549077,56
002554030,86
002569067,31
002445046,44
002429042,60
002427018,69
002520018,36
002431045,44
002431037,43
002437029,56
002429082,71
002460065,56
002558043,65
002580046,49
002418069,62
002434022,57
002539072,59
002504081,78
002412081,41
002546007,69
002539043,74
002417007,67
002440001,48
003207029,62
004597083,42
008540003,53
002449074,23
002559057,60
002559047,64
001103006,65
001103007,63
001103003,63
001103005,68
001103008,61
006528025,32
005404027,63
006313020,56
009226056,34
001430037,50
001430004,39
001430005,35
009256079,30
004409011,70
002532011,67
002532024,51
002416028,52
002568008,53
002437033,56
002558054,68
002445047,46
002587004,61
002423068,53
002442083,26
002515087,46
002445018,34
002583024,44
001204065,55
001204079,56
002449060,23
002437022,56
002430021,57
002426016,14
002514050,39
002569045,32
002412093,49
002430024,56
002558015,55
002573060,49
002573071,57
002460052,56
002460064,54
002460061,55
002562002,44
002546001,75
002517095,66
002414047,51
002595094,5
002412004,42
002450023,63
002450002,70
001102058,58
002560034,70
002549068,67
002581089,24
002532019,53
002517050,69
002414044,51
002554034,73
002565038,35
002456098,55
002514019,42
002440034,46
002447003,33
002533019,56
001113010,62
004543097,65
005629038,58
005629006,70
004212010,33
001301052,65
001301019,76
002544029,57
002544032,55
002544033,57
002544034,52
002544035,51
002544036,51
002449034,43
004634080,31
205308086,19
004501006,40
004501067,41
006521029,42
006415012,41
009214048,38
009214021,31
006525032,18
002536025,19
002309015,40
002309020,37
009201025,40
008106025,41
002502027,78
002502099,85
002441038,36
002441039,37
002583001,50
002570052,39
002429003,55
002434036,55
002515051,46
002515074,47
002515047,50
002504037,69
002504039,72
002554037,66
002574011,66
002440024,61
002581052,18
002446042,45
002415093,53
001106059,65
001113054,65
001103009,56
001103016,61
001113045,60
002434039,54
007101033,67
009262079,59
002610031,63
002560049,74
002560045,74
002533054,44
002531008,56
002545033,51
002561041,63
002433015,61
004310005,70
001346011,33
005612041,37
008418015,32
008418031,46
004407012,73
002539053,65
002581078,33
009256093,33
009256004,23
009256020,27
009256065,27
008106031,37
002625033,14
008106040,57
009210091,31
001304069,67
008518010,39
001425006,49
005508018,54
004306012,64
004306013,60
004306002,68
002415022,50
002415024,51
002415067,37
002412051,34
002554003,67
002517061,78
002533044,44
002430061,52
002430065,53
002565084,31
002561007,45
002518008,42
002431019,39
002520024,45
002430060,53
002430069,47
002429069,57
002436051,59
002523029,60
002570030,36
002513068,72
001414004,53
002637001,55
002565014,25
002553032,71
002553002,65
002553075,73
002553041,71
009255025,29
005684034,45
005684027,43
002528064,43
001113055,58
001113030,33
001113032,38
001113056,40
007208013,86
005102062,35
009211049,32
009211048,30
009118017,22
004212029,37
004212007,34
001329002,38
001329004,48
002412083,47
005508001,53
005508005,53
002419007,63
002583027,44
002434010,60
002539068,57
002439039,48
002569068,30
002420038,49
002554074,71
002442033,41
002432052,41
002521086,65
002547001,50
002539005,83
001332031,41
006208047,42
002412009,40
002591006,9
002438086,56
002420003,35
002415063,50
002415092,49
002439022,50
002444090,46
002412010,37
002412011,40
002437035,51
002552040,60
002570071,41
002504079,74
002426093,20
002585009,15
002448022,59
002423063,59
002456022,66
001113029,36
001113017,59
001113046,55
001408018,48
008204017,51
008204021,52
001302022,75
001322017,30
001322012,26
004310006,78
004310007,66
208203056,48
004527010,46
002530072,58
008304025,21
001103004,65
009236078,23
208125008,28
208125009,26
208125011,28
208125022,26
002418024,70
002449054,28
002531031,57
002531041,61
002531052,52
002531053,58
002531054,56
002461036,56
002568083,41
002436034,64
006208046,41
006208051,38
006208049,34
006218006,48
006218007,50
001313032,60
008544008,11
004519032,73
004588032,76
201110021,18
009221061,47
001106010,69
002402010,57
004609046,50
005111044,19
001412042,41
009231018,29
005504028,75
002456024,63
002456045,70
002419011,59
002419002,60
002554081,70
002439079,52
002422024,59
002554041,86
002569070,28
002560089,69
002420029,44
002559063,60
002578058,59
002578061,57
002578063,51
002578059,57
002582048,62
002437024,55
002418080,52
002580035,45
002557069,44
002544026,55
002513045,58
002517013,57
002515061,43
002436065,60
002560002,74
002517020,62
002443009,64
002521050,75
002450006,61
002504059,48
002445024,29
002504047,51
002578032,26
002557004,39
002557021,48
002502094,68
002431036,46
002439036,49
002584016,15
204129005,25
002578041,26
002431013,35
009256001,21
009256038,31
009135037,51
002407005,56
002407043,56
004530028,56
004530045,57
002625076,9
005507003,45
007303022,77
002412086,48
002569011,28
002559059,66
002546087,75
002460093,55
002460095,60
002460047,54
002523022,48
002569006,25
002460034,57
002460033,54
002460032,56
002460030,56
002530034,61
204129026,27
002430002,57
002430047,49
002430054,56
002430013,63
002430018,54
002436045,56
002441087,33
002580066,48
002430006,52
002549086,64
002430039,55
002430082,56
002430081,54
002433031,59
002435041,45
002427009,73
002427021,71
002573010,54
002552097,61
002460003,55
204104001,1
002460043,57
002460080,60
002438012,39
002435063,43
002460007,63
002530069,65
002418055,58
002430028,58
002430030,58
002430036,59
002443002,73
002443013,76
002443079,72
002445055,48
002430068,45
002568015,51
002438010,55
002504052,58
002435022,41
002530005,45
002530006,43
002570061,44
002573068,52
002435033,40
002435025,43
003211033,74
003211034,70
008507020,56
003205008,58
003205028,50
003215023,55
003205009,57
003205024,57
208125031,18
208125035,28
002430034,58
002553061,60
002431015,35
002428050,36
002430015,58
002430016,64
002430052,57
002430074,58
002570081,44
204127085,24
002438005,52
002447024,47
002455062,65
002552091,61
002434055,59
002448005,48
002442011,32
002426099,29
002445063,42
002435060,44
002547003,46
002412014,36
002445005,45
002412016,36
002456037,72
002456055,60
002456086,64
002456060,77
002516028,48
002433046,57
002585013,21
002544038,55
002544039,52
002544043,53
002544051,47
002450014,66
009226018,35
002546006,72
002544052,43
002544005,51
002578060,57
002578067,47
208125037,17
208125039,24
208125042,28
002446025,44
004105008,47
004105078,42
002531002,58
002442056,41
002437041,56
002420021,41
002450035,64
002595086,5
002552092,63
002565016,27
002578037,35
204129022,33
002578046,31
002559075,63
002521073,75
002412028,60
002581071,24
002557046,47
002439069,47
002554083,81
002412031,55
002412075,55
002412074,49
002412003,51
002412055,42
002412096,58
002412095,58
002540094,73
002513062,59
002432018,48
002429030,59
002561019,36
002568036,26
002513020,56
002562001,81
002560067,69
002432079,52
002434030,57
003205022,67
002443069,61
002439032,47
002521058,64
002521016,63
003205023,67
002564069,58
002547097,61
002517011,57
002437062,54
204129021,28
002578043,24
002578042,31
002578070,42
002578057,58
002578015,38
002435048,41
002430035,59
002430055,55
002437086,55
002430058,47
002431056,42
002557041,43
002557020,48
002513021,58
002578017,28
005201041,28
004405076,64
009135007,33
008204022,44
005505008,54
009135067,58
003206002,51
002578038,33
002578088,28
002564019,57
002564032,56
002412057,44
002513011,62
002460044,58
002460062,56
002420041,35
002431025,30
002533048,38
002437070,58
002430064,57
002431010,47
002431048,38
002553082,67
002430078,56
002431058,41
002418031,67
002439054,50
002437047,56
002514047,38
002431055,42
002430050,46
002430088,49
002557024,41
002557068,30
002518044,55
002418045,64
002430038,57
002430071,52
002568006,50
002456050,52
002448023,55
002412092,52
002412017,36
002412042,55
002415004,60
002415059,49
002433002,61
002554088,80
002557008,40
002430033,62
002431011,49
002431052,41
002435016,40
002450018,66
002435015,43
002444037,43
002444038,42
002444050,42
002547080,42
002561014,41
002521052,71
002428014,60
002530080,65
002460049,55
002415058,47
002415087,48
002415015,58
002533031,50
003215026,61
003205013,52
001412052,43
002517099,61
009109027,31
003204009,54
002524007,51
003211038,67
004103025,41
007208024,74
007403001,52
004105016,49
004105024,48
004105025,45
004105034,46
002437001,57
002430005,60
002431071,31
002547004,48
002581092,29
002580031,35
002570017,44
002429079,72
002580055,50
002434023,57
002580062,48
002437080,61
002547002,47
002539029,63
002434040,56
002412078,56
002412020,56
002412013,33
002435068,46
002552002,45
002513031,55
002443070,61
002415062,47
002412043,49
002504060,57
002412045,34
002412049,34
002565087,18
002574006,72
008535016,56
002427044,66
002553021,71
002456031,67
002516046,49
002570035,31
002558038,67
002579022,44
002502006,58
002502005,61
002518047,54
002545039,56
002504043,62
002442014,25
002418044,68
002461032,55
002433029,61
002428023,35
002540014,77
002436006,45
002445035,30
002578078,42
002446054,48
002565013,25
002553078,74
002545012,47
002531070,52
002564018,56
002578029,44
004562002,45
208104017,8
006320061,38
006517052,55
002592017,29
002578052,22
204129023,32
002578044,33
002578068,48
002578079,30
002539014,76
002595061,7
002437026,54
002513086,84
002579023,48
002428099,47
002573069,49
002573007,44
002574056,74
002517003,53
002424040,69
002412029,60
002554010,63
002549041,59
002552050,68
002520006,41
002565053,30
002518006,46
002418075,61
002427023,67
002438054,44
002418039,66
002540056,81
002445002,47
002430080,52
002431033,44
004574005,67
001305023,69
002578080,31
002446010,32
002445026,27
002587010,62
002540067,91
002432051,39
002578064,54
002559045,61
002546074,78
002437077,55
002446001,39
009243005,29
008105006,43
002442066,40
002450010,68
002565030,28
005626097,49
002578071,47
002583028,45
002574058,72
002430003,54
002430040,52
002539052,68
002549087,62
002430066,52
002430072,55
002420010,37
002432069,53
002432026,40
002436018,52
002430001,53
002557017,35
002430004,60
002436012,48
002427042,65
002560041,74
009135009,39
008213042,89
004407026,72
002513035,63
005406016,65
205308007,33
002406023,65
004634077,31
004597011,56
001415057,44
001415020,43
007403007,59
002444020,61
002430026,55
002540015,83
002430017,57
002430029,59
002430090,52
002437037,58
002430086,47
002554014,65
002557075,31
002539046,71
002559069,63
002552046,63
002437082,62
002430023,62
002421002,65
002429075,62
002547007,52
002418077,62
002559087,66
002549091,60
002430041,52
002430059,50
002424014,55
002430056,55
002431040,44
002518039,58
002431034,44
002443076,76
002502011,65
002428098,36
002429025,66
002437069,58
002552063,58
002553037,73
002504050,54
002426023,13
002430009,58
002441034,31
002441035,31
002447007,34
002447011,38
002447013,38
002447015,39
002558019,58
002565025,31
002515054,52
002448009,55
002447017,43
002447004,30
002447005,29
002574073,63
002439040,46
002412053,38
002412054,37
007403018,68
007403014,56
007403037,80
007403030,70
007403016,57
007403023,65
007403020,68
007403036,74
004528041,78
004627001,38
002605011,26
002450021,62
002621035,40
005503016,84
002547011,58
002547013,56
002502009,60
002552068,53
002502004,58
002502007,59
002502008,61
002559061,60
002412018,48
002412084,43
002532030,42
002412085,49
002574018,70
002574015,74
002434028,55
002517030,60
002438088,46
002424015,47
002415066,58
002450013,67
002546019,65
002546061,65
002439027,45
002448007,52
002547031,59
002565023,34
002502001,52
002504097,55
002570065,42
002431004,36
002573019,49
002539097,72
002423075,62
002564038,40
002584012,17
002569051,31
002539025,61
002445023,30
002429053,69
002424027,60
002424044,67
002540083,80
002516036,51
002449002,45
002426025,15
002517022,66
002460071,47
002432034,38
002433049,56
002549013,63
002445015,38
002554015,65
002547010,58
006320010,26
006320065,26
008503006,47
002592015,32
002592016,30
002423061,59
002515004,57
002533005,50
002429043,60
002546084,77
002540061,79
002428010,59
002428011,60
002435004,43
002530096,63
002504062,61
002437036,59
002569017,28
002570041,37
002449075,23
002568069,60
002435044,62
002518049,54
002518038,56
002518046,52
002560005,75
002502050,78
002431032,45
002430089,57
002539079,67
002514021,46
002443015,71
002568054,47
002560003,76
002444097,45
002450024,68
002431063,38
002553022,71
002513069,71
002518042,53
002430020,61
002430053,60
002430007,56
002430008,60
002430010,53
002521047,68
002521081,64
002426019,18
002560013,74
002418086,56
002552011,57
002430022,58
002437081,62
002460088,61
002449011,49
002513067,71
002430019,58
002430032,56
002430057,53
002513056,58
002430075,55
002568048,37
002430043,51
002504093,49
002418078,56
002415010,53
002415099,61
204128021,41
002554099,68
002429065,54
002564009,54
002447020,42
002580027,45
002435029,45
002437030,51
002435014,42
002557083,51
002426062,18
002568002,52
002565056,27
002532040,64
004634029,33
004634083,25
003205027,64
005204043,74
002105006,64
004634026,33
001345006,26
008212006,84
205308099,10
001347069,29
002402074,43
001204004,51
002530064,59
002430044,50
002554096,85
002578082,20
204127082,21
204127090,31
204127089,26
002442039,38
002430037,57
002431047,38
002431046,43
002544040,53
002544042,55
002432082,52
002544021,57
002533008,55
002549034,64
002552061,61
002544068,54
002544070,54
002544069,56
002569001,34
002418049,60
002521098,64
002521069,63
002521096,68
002521056,78
002423070,57
002521071,62
002514023,56
002521042,54
002517039,71
002433039,59
002547026,52
002561067,58
002434041,53
002513008,57
002564068,59
002418095,64
002432021,46
002544061,52
002534051,21
002532015,52
002432028,40
002430084,45
002581097,22
002439038,50
002553053,69
002554024,82
002423074,60
002561040,58
002435009,42
002412033,59
002417029,65
002433047,55
002436042,58
002445082,40
002417031,63
002417026,67
002523035,56
002523043,58
002523062,62
002523097,53
002523030,55
002558042,67
002516025,43
002554065,73
002442058,38
002516023,38
002516032,48
002554054,65
002516035,45
002516038,50
002502033,71
002553001,61
002568074,35
002516047,47
002558034,68
002558035,65
002558041,66
002539076,72
002517037,66
002552048,51
002552049,55
002558012,55
002561033,61
002561034,59
002442078,27
002442002,29
002445034,28
002412068,44
002438003,51
002415050,51
002415049,49
002429080,72
002438004,50
002434008,58
002442090,25
002439080,48
002427054,66
002438011,47
002438036,55
002439033,49
002440011,44
002552056,56
002553008,68
002439074,44
002426001,21
002438040,52
002439045,44
002439051,46
002439056,49
002439075,47
002449072,24
002513079,69
002439077,48
002439078,48
002439082,47
002427008,68
002427030,76
002539030,61
002578039,33
002552001,44
002412089,47
002549090,58
002415075,52
002539075,71
002430027,54
002540058,83
002430063,57
002437028,56
002415054,50
002504042,60
002415076,51
002516019,37
002449003,38
002544053,53
002552096,61
002418035,58
002445031,28
002578087,32
002532003,52
002438048,54
002461090,57
002540081,72
002513036,62
002516012,32
002446028,35
002515036,61
002424024,68
002533055,43
002559003,74
002435024,43
002553079,73
002449041,40
002440012,45
002415005,52
002434046,56
002534006,47
002539095,72
001102052,69
002565080,38
002439088,47
002414063,49
002440004,43
002440013,55
002565055,25
002557080,43
002440033,43
002440035,45
002440077,42
002440082,42
002440097,42
002443016,71
002443014,72
002443008,66
002450041,61
002436050,62
002539006,74
002557045,46
002456044,74
002456027,70
002580028,42
002533006,51
002433057,53
002560027,74
002504092,66
002540076,78
002534073,41
002546086,72
002546031,69
